"id","numero_serie","tension_r","corriente_r","potencia_a_r","potencia_r_r","tension_s","corriente_s","potencia_a_s","potencia_r_s","tension_t","corriente_t","potencia_a_t","potencia_r_t","temporal_placa","temporal_server","update"
8468,"28562F612CC4","222.4074249000","12.4673233000","388.7572327000","2729.9113770000","222.1198578000","23.2444400800","1634.9777830000","4892.7832030000","224.9154205000","27.3381671900","5738.6499020000","2179.0297850000","2025-12-30 19:41:31-03","2025-12-30 19:41:31-03",NULL
8469,"28562F612CC4","222.3764648000","12.5362672800","385.6701965000","2744.7705080000","222.4916077000","23.3093452500","1630.4388430000","4917.7314450000","225.1298218000","27.4359779400","5760.1108400000","2202.0903320000","2025-12-30 19:42:01-03","2025-12-30 19:42:02-03",NULL
8470,"28562F612CC4","222.7835999000","12.6834421200","406.9627991000","2767.9206540000","222.5078278000","23.2539501200","1638.5767820000","4894.8364260000","225.6178284000","27.6429176300","5790.5483400000","2257.8847660000","2025-12-30 19:42:32-03","2025-12-30 19:42:32-03",NULL
8471,"28562F612CC4","222.5768127000","12.5777587900","379.1842346000","2747.9365230000","222.6028290000","23.2888393400","1669.7442630000","4895.1708980000","225.3460999000","27.2969646500","5729.4584960000","2172.0029300000","2025-12-30 19:43:02-03","2025-12-30 19:43:02-03",NULL
8472,"28562F612CC4","223.7065430000","12.6752710300","386.9878845000","2782.3032230000","223.3794556000","23.6435318000","1654.6571040000","5003.5048830000","226.2679901000","27.7047920200","5842.6484380000","2220.9487300000","2025-12-30 19:43:32-03","2025-12-30 19:43:33-03",NULL
8473,"28562F612CC4","222.7552185000","12.5385160400","378.4694824000","2745.2011720000","222.7469025000","23.4784393300","1655.7419430000","4952.3852540000","225.3746643000","27.4386577600","5781.1342770000","2153.2124020000","2025-12-30 19:44:02-03","2025-12-30 19:44:03-03",NULL
8476,"28562F612CC4","223.4723511000","12.6514701800","370.5836487000","2779.4201660000","223.5140381000","23.6997013100","1682.5057370000","5013.6298830000","226.0586700000","27.5569686900","5816.9291990000","2185.3825680000","2025-12-30 19:44:33-03","2025-12-30 19:44:33-03",NULL
8478,"28562F612CC4","224.1119995000","12.8317041400","388.1083374000","2826.2194820000","224.2192230000","23.7773513800","1718.4970700000","5037.3657230000","226.6467743000","27.8500595100","5888.3217770000","2234.2827150000","2025-12-30 19:45:01-03","2025-12-30 19:45:01-03",NULL
8479,"28562F612CC4","223.7681885000","12.7623081200","393.4747925000","2804.7338870000","223.4591064000","23.5456581100","1680.4927980000","4976.1762700000","226.2724152000","27.6980762500","5828.9062500000","2257.2905270000","2025-12-30 19:45:31-03","2025-12-30 19:45:31-03",NULL
8480,"28562F612CC4","223.5771942000","12.7985696800","385.4898987000","2806.8818360000","223.4304504000","23.5536441800","1666.1448970000","4979.4360350000","226.4160309000","27.6541156800","5815.5029300000","2264.3176270000","2025-12-30 19:46:01-03","2025-12-30 19:46:02-03",NULL
8481,"28562F612CC4","224.1617126000","12.9251375200","407.8450623000","2834.7512210000","223.7686310000","23.5125961300","1695.4074710000","4963.6059570000","226.8474731000","27.8547325100","5845.9506840000","2326.1967770000","2025-12-30 19:46:32-03","2025-12-30 19:46:32-03",NULL
8482,"28562F612CC4","223.9361877000","12.9093923600","390.1300659000","2831.6000980000","224.0609741000","23.6557655300","1682.2568360000","5010.1977540000","226.7032318000","27.9179630300","5863.5605470000","2307.4660640000","2025-12-30 19:47:02-03","2025-12-30 19:47:02-03",NULL
8483,"28562F612CC4","223.8425598000","12.8684253700","402.1130676000","2819.6318360000","223.7758331000","23.5720748900","1661.2774660000","4990.9409180000","226.6957550000","27.9473991400","5875.1503910000","2298.6965330000","2025-12-30 19:47:32-03","2025-12-30 19:47:33-03",NULL
8484,"28562F612CC4","222.5708771000","12.6090707800","386.5261230000","2756.8608400000","222.2705994000","23.2757530200","1673.5540770000","4886.5815430000","225.2100677000","27.3686084700","5734.3603520000","2211.9956050000","2025-12-30 19:48:02-03","2025-12-30 19:48:03-03",NULL
8485,"28562F612CC4","223.5151825000","12.8871107100","395.0292358000","2817.0209960000","223.8218994000","23.4978961900","1693.0550540000","4961.6005860000","226.5416870000","27.7462215400","5823.0424800000","2289.9309080000","2025-12-30 19:48:33-03","2025-12-30 19:48:33-03",NULL
8486,"28562F612CC4","223.6261292000","12.7859344500","377.6677551000","2804.9438480000","223.6934509000","23.6640911100","1683.3847660000","5005.6674800000","226.4075165000","27.6834659600","5821.5478520000","2263.1269530000","2025-12-30 19:49:01-03","2025-12-30 19:49:01-03",NULL
8487,"28562F612CC4","224.1402283000","12.7443885800","398.7090149000","2800.1149900000","224.2209625000","23.5173625900","1645.8701170000","4995.8681640000","227.0112762000","27.8413295700","5876.2509770000","2272.2827150000","2025-12-30 19:49:31-03","2025-12-30 19:49:31-03",NULL
8488,"28562F612CC4","224.2648163000","12.8701105100","400.0109558000","2831.4206540000","224.1872253000","23.6343231200","1676.1505130000","5013.7709960000","226.8970184000","27.9809494000","5890.5585940000","2317.5656740000","2025-12-30 19:50:01-03","2025-12-30 19:50:02-03",NULL
8492,"28562F612CC4","223.6280518000","12.6886177100","412.5061340000","2782.8598630000","223.5024719000","23.3113174400","1648.5314940000","4930.7080080000","226.3424683000","27.7157783500","5837.4624020000","2251.5915530000","2025-12-30 19:50:31-03","2025-12-30 19:50:32-03",NULL
8499,"28562F612CC4","224.1109314000","12.8403911600","417.7838745000","2824.0490720000","223.5805206000","23.4220600100","1640.7076420000","4960.9663090000","226.8594360000","28.0874118800","5912.1469730000","2333.5275880000","2025-12-30 19:51:02-03","2025-12-30 19:51:02-03",NULL
8500,"28562F612CC4","223.7883759000","12.6389865900","397.1837158000","2769.6896970000","223.3888245000","23.6248455000","1617.0576170000","5008.2919920000","226.2810822000","27.8600254100","5873.7172850000","2225.9545900000","2025-12-30 19:51:32-03","2025-12-30 19:51:33-03",NULL
8505,"28562F612CC4","223.9529572000","12.6633329400","383.6647644000","2779.7731930000","223.8694153000","23.8329143500","1638.4428710000","5063.1738280000","226.4771881000","27.9293422700","5899.7500000000","2219.8251950000","2025-12-30 19:52:02-03","2025-12-30 19:52:03-03",NULL
8507,"28562F612CC4","222.5148621000","12.4898834200","394.8638611000","2720.5507810000","222.6785431000","23.1852092700","1669.4350590000","4869.9653320000","225.5035400000","27.1677036300","5717.9467770000","2132.7949220000","2025-12-30 19:52:33-03","2025-12-30 19:52:33-03",NULL
8508,"28562F612CC4","222.8196716000","12.6259212500","372.3499451000","2761.8620610000","222.5225372000","23.7285862000","1651.5386960000","5004.5512700000","225.3643951000","27.6579895000","5814.2514650000","2195.1879880000","2025-12-30 19:53:01-03","2025-12-30 19:53:01-03",NULL
8509,"28562F612CC4","223.3299408000","12.5674371700","378.5223083000","2762.2187500000","223.1733551000","23.5641441300","1654.2033690000","4984.7553710000","225.8841400000","27.5760479000","5817.5952150000","2190.4689940000","2025-12-30 19:53:31-03","2025-12-30 19:53:31-03",NULL
8511,"28562F612CC4","223.0797119000","12.5700559600","372.5932617000","2760.6735840000","223.1514130000","23.5860500300","1641.4722900000","4994.3959960000","225.9209747000","27.6021366100","5827.3593750000","2186.0957030000","2025-12-30 19:54:01-03","2025-12-30 19:54:02-03",NULL
8512,"28562F612CC4","224.1178436000","12.7483930600","366.7280579000","2812.4838870000","224.0558777000","23.8985214200","1684.8009030000","5075.1489260000","226.7026825000","27.7946376800","5877.8740230000","2236.3273930000","2025-12-30 19:54:31-03","2025-12-30 19:54:32-03",NULL
8513,"28562F612CC4","224.3553467000","12.7563238100","371.3927002000","2816.7602540000","224.3181915000","23.9835720100","1664.9207760000","5107.6518550000","227.0953522000","27.9628887200","5927.5024410000","2241.1596680000","2025-12-30 19:55:02-03","2025-12-30 19:55:02-03",NULL
8514,"28562F612CC4","224.3523407000","12.7280836100","349.7491455000","2812.9479980000","224.3340607000","24.1808071100","1695.3074950000","5145.7421880000","226.6921234000","27.7865333600","5890.8461910000","2193.2497560000","2025-12-30 19:55:32-03","2025-12-30 19:55:32-03",NULL
8515,"28562F612CC4","225.1478271000","12.9272680300","357.8523254000","2862.3632810000","225.4443054000","24.3451767000","1687.7493900000","5211.1523440000","227.7776794000","28.1973342900","5984.3691410000","2288.1340330000","2025-12-30 19:56:02-03","2025-12-30 19:56:03-03",NULL
8516,"28562F612CC4","225.0286865000","12.8493976600","345.9559631000","2847.5935060000","225.3564301000","24.4504985800","1715.5593260000","5227.6435550000","227.5798340000","28.0266284900","5964.8735350000","2222.8945310000","2025-12-30 19:56:33-03","2025-12-30 19:56:33-03",NULL
8517,"28562F612CC4","224.7425537000","12.7625503500","356.8377991000","2817.6950680000","224.9381256000","24.2418766000","1676.4614260000","5175.7695310000","226.9608002000","27.9879093200","5934.6840820000","2214.6394040000","2025-12-30 19:57:03-03","2025-12-30 19:57:03-03",NULL
8520,"28562F612CC4","225.1033173000","12.6544075000","362.6761780000","2802.7121580000","225.1918488000","23.9655818900","1685.5129390000","5117.7202150000","227.2847290000","27.7262554200","5894.3588870000","2190.0485840000","2025-12-30 19:57:31-03","2025-12-30 19:57:31-03",NULL
8525,"28562F612CC4","225.1316223000","12.8430490500","355.0596008000","2846.0236820000","225.4857178000","24.4823665600","1660.6743160000","5255.8339840000","227.6977234000","28.3445091200","6037.6030270000","2244.2453610000","2025-12-30 19:58:01-03","2025-12-30 19:58:01-03",NULL
8528,"28562F612CC4","225.9477081000","12.8820028300","358.7873840000","2861.2421880000","226.0413818000","24.6903076200","1669.5603030000","5314.6708980000","228.3366241000","28.4503059400","6076.5112300000","2251.3835450000","2025-12-30 19:58:31-03","2025-12-30 19:58:32-03",NULL
8529,"28562F612CC4","225.0833893000","12.6393289600","354.2916870000","2799.8742680000","224.9321747000","24.3160266900","1669.2489010000","5201.1025390000","227.2083740000","27.9577961000","5959.4877930000","2159.6528320000","2025-12-30 19:59:02-03","2025-12-30 19:59:02-03",NULL
8530,"28562F612CC4","225.9968719000","12.7932930000","361.6346130000","2843.4255370000","225.8574524000","24.5992832200","1675.3233640000","5289.3833010000","228.2365265000","28.3290462500","6063.1059570000","2211.0961910000","2025-12-30 19:59:32-03","2025-12-30 19:59:32-03",NULL
8531,"28562F612CC4","225.7372437000","12.8107624100","353.9048157000","2845.1850590000","226.1342316000","24.4953041100","1686.5874020000","5267.4418950000","228.1094055000","28.2455272700","6035.0722660000","2218.8535160000","2025-12-30 20:00:02-03","2025-12-30 20:00:03-03",NULL
8533,"28562F612CC4","225.3065491000","12.7762870800","363.9310608000","2825.2807620000","225.5736847000","24.4563865700","1690.6977540000","5240.0219730000","227.3276367000","28.1749973300","6001.7167970000","2188.7861330000","2025-12-30 20:00:33-03","2025-12-30 20:00:33-03",NULL
8534,"28562F612CC4","224.6282501000","12.5618619900","353.2236633000","2779.3037110000","224.4547577000","24.1713790900","1659.4029540000","5158.6474610000","226.7157593000","27.7747097000","5910.6337890000","2143.2509770000","2025-12-30 20:01:03-03","2025-12-30 20:01:03-03",NULL
8535,"28562F612CC4","224.5420227000","12.5497055100","345.8370361000","2776.6323240000","224.3691101000","24.1587028500","1689.4019780000","5144.1909180000","226.6301575000","27.5892791700","5871.6132810000","2115.8100590000","2025-12-30 20:01:31-03","2025-12-30 20:01:31-03",NULL
8536,"28562F612CC4","226.1620483000","12.7999219900","324.1777649000","2855.1542970000","225.9756622000","24.8373985300","1697.1296390000","5342.3579100000","228.1072540000","28.1684207900","6025.8950200000","2193.2250980000","2025-12-30 20:02:01-03","2025-12-30 20:02:01-03",NULL
8537,"28562F612CC4","225.3792725000","12.8758974100","330.7410583000","2851.1782230000","226.0301514000","24.6709270500","1702.9959720000","5295.0375980000","228.1405029000","28.1116905200","5997.9189450000","2206.8854980000","2025-12-30 20:02:31-03","2025-12-30 20:02:32-03",NULL
8538,"28562F612CC4","221.2222595000","12.2991523700","336.5429993000","2680.6569820000","221.7835083000","23.4856491100","1655.5126950000","4931.3793950000","224.0149536000","26.8628006000","5651.0581050000","2027.5989990000","2025-12-30 20:03:02-03","2025-12-30 20:03:02-03",NULL
8539,"28562F612CC4","221.3323364000","12.3795166000","354.0512695000","2689.2509770000","221.8777008000","23.4601039900","1640.5264890000","4924.7719730000","224.2217255000","27.0251903500","5672.8681640000","2060.9157710000","2025-12-30 20:03:32-03","2025-12-30 20:03:32-03",NULL
8540,"28562F612CC4","220.6870880000","12.2149925200","343.3241882000","2654.2392580000","220.6323242000","23.2601184800","1653.6535640000","4849.9545900000","223.0322723000","26.6104641000","5565.5712890000","2018.1746830000","2025-12-30 20:04:02-03","2025-12-30 20:04:03-03",NULL
8541,"28562F612CC4","220.0563812000","12.0896997500","375.6390686000","2620.3344730000","220.0498962000","22.9053897900","1683.9952390000","4731.2846680000","222.0747375000","26.3999214200","5483.5493160000","1929.5878910000","2025-12-30 20:04:33-03","2025-12-30 20:04:33-03",NULL
8542,"28562F612CC4","221.8081360000","12.3315048200","364.2681885000","2685.6000980000","222.1260681000","23.3439235700","1630.4580080000","4912.1586910000","224.4823761000","27.0866451300","5698.3808590000","2073.3610840000","2025-12-30 20:05:03-03","2025-12-30 20:05:03-03",NULL
8543,"28562F612CC4","221.6694489000","12.3722648600","377.2103271000","2694.4328610000","221.3612671000","23.2028026600","1613.1090090000","4867.4624020000","224.5470428000","27.1136417400","5696.8652340000","2109.8615720000","2025-12-30 20:05:31-03","2025-12-30 20:05:31-03",NULL
8544,"28562F612CC4","221.9033203000","12.5075244900","377.5493774000","2721.0437010000","221.6286774000","23.5005283400","1618.4591060000","4937.6640630000","224.7721252000","27.4316997500","5756.5083010000","2151.4614260000","2025-12-30 20:06:01-03","2025-12-30 20:06:01-03",NULL
8545,"28562F612CC4","221.2092133000","12.2415475800","358.9318542000","2665.4875490000","221.3746643000","23.0147914900","1654.5401610000","4812.5932620000","223.6834869000","26.6631736800","5583.0590820000","2060.0346680000","2025-12-30 20:06:31-03","2025-12-30 20:06:32-03",NULL
8546,"28562F612CC4","221.5086212000","12.4125394800","343.8557739000","2706.8002930000","221.9658813000","23.6378555300","1683.5161130000","4961.4516600000","223.9424438000","27.0497341200","5680.7968750000","2062.5546880000","2025-12-30 20:07:01-03","2025-12-30 20:07:02-03",NULL
8547,"28562F612CC4","221.2459106000","12.3555765200","335.0501709000","2694.8657230000","221.8432617000","23.5252265900","1671.3952640000","4938.1455080000","224.0199432000","26.8747901900","5650.0849610000","2046.8188480000","2025-12-30 20:07:32-03","2025-12-30 20:07:32-03",NULL
8548,"28562F612CC4","221.9709473000","12.3719434700","360.7065430000","2695.5888670000","222.4818420000","23.3819675400","1665.5900880000","4916.3256840000","224.6282043000","26.9478492700","5674.0131840000","2058.7468260000","2025-12-30 20:08:02-03","2025-12-30 20:08:02-03",NULL
8549,"28562F612CC4","221.7425385000","12.3010568600","360.7464600000","2682.7385250000","221.5853577000","23.3867931400","1665.5581050000","4898.3281250000","224.0853119000","26.8884162900","5653.6669920000","2041.9455570000","2025-12-30 20:08:32-03","2025-12-30 20:08:33-03",NULL
8550,"28562F612CC4","220.7879791000","13.8970346500","1166.9279790000","2812.6708980000","221.4814911000","26.7434158300","3488.1154790000","4776.9301760000","223.7711029000","29.3825988800","6545.9345700000","402.5800171000","2025-12-30 20:09:03-03","2025-12-30 20:09:03-03",NULL
8551,"28562F612CC4","220.5124817000","12.1140251200","325.5589905000","2632.0317380000","221.0832672000","23.1914539300","1629.4871830000","4853.8398440000","223.2207031000","26.4629726400","5544.2402340000","1997.2641600000","2025-12-30 20:09:33-03","2025-12-30 20:09:33-03",NULL
8552,"28562F612CC4","221.1527557000","12.2757053400","340.7296448000","2671.2600100000","221.5618439000","23.5348014800","1631.9990230000","4944.1723630000","224.1052399000","26.8829021500","5659.4291990000","2022.9414060000","2025-12-30 20:10:01-03","2025-12-30 20:10:01-03",NULL
8553,"28562F612CC4","221.5032196000","12.2430687000","332.9429321000","2665.9633790000","221.4250336000","23.6123008700","1656.1495360000","4949.2480470000","223.4484863000","26.8372459400","5630.7534180000","2014.8636470000","2025-12-30 20:10:31-03","2025-12-30 20:10:31-03",NULL
8554,"28562F612CC4","220.7913666000","12.2167530100","344.0507813000","2650.6962890000","221.4193878000","23.4037838000","1635.7209470000","4907.4306640000","223.9788971000","26.7128028900","5622.8173830000","1995.8989260000","2025-12-30 20:11:01-03","2025-12-30 20:11:02-03",NULL
8555,"28562F612CC4","221.3884125000","12.2719030400","339.5126343000","2674.9140630000","221.1549225000","23.6224937400","1638.7286380000","4953.2055660000","223.8988800000","26.8938541400","5654.4462890000","2028.0305180000","2025-12-30 20:11:32-03","2025-12-30 20:11:32-03",NULL
8556,"28562F612CC4","220.7962952000","12.2165412900","338.2151794000","2651.8217770000","221.0546570000","23.2778663600","1651.0737300000","4864.5419920000","223.1301727000","26.5882091500","5559.4096680000","2023.2275390000","2025-12-30 20:12:02-03","2025-12-30 20:12:02-03",NULL
8557,"28562F612CC4","221.2907257000","12.1733579600","346.8581848000","2650.9201660000","221.2554016000","23.3549652100","1620.5640870000","4899.4770510000","223.6844177000","26.7551002500","5619.7182620000","2018.1568600000","2025-12-30 20:12:32-03","2025-12-30 20:12:33-03",NULL
8561,"28562F612CC4","221.4861450000","12.2927932700","342.4258118000","2678.5598140000","221.8669739000","23.6363582600","1637.1220700000","4976.0512700000","224.0890045000","26.9954376200","5690.7509770000","2017.9406740000","2025-12-30 20:13:02-03","2025-12-30 20:13:03-03",NULL
8562,"28562F612CC4","221.9353638000","12.2208004000","338.3529053000","2667.7692870000","221.9828644000","23.5182590500","1601.4863280000","4960.7856450000","224.2655792000","26.9333210000","5667.1215820000","2046.3823240000","2025-12-30 20:13:33-03","2025-12-30 20:13:33-03",NULL
8563,"28562F612CC4","221.5780640000","12.2700910600","369.1822510000","2671.2995610000","221.5260773000","23.4916763300","1604.8029790000","4939.8081050000","224.0860748000","27.2230472600","5729.9169920000","2041.4090580000","2025-12-30 20:14:03-03","2025-12-30 20:14:03-03",NULL
8564,"28562F612CC4","220.6937561000","13.0844516800","958.9199829000","2702.7871090000","220.9482880000","25.2769050600","2918.2551270000","4754.7836910000","223.3480377000","28.3691520700","6278.5122070000","741.2781372000","2025-12-30 20:14:31-03","2025-12-30 20:14:31-03",NULL
8565,"28562F612CC4","220.8568420000","12.0490875200","346.6025696000","2619.1101070000","220.9401093000","23.4540748600","1618.1341550000","4916.3471680000","223.3065643000","26.7543640100","5637.7202150000","1940.4616700000","2025-12-30 20:15:01-03","2025-12-30 20:15:02-03",NULL
8566,"28562F612CC4","220.4274902000","12.0920734400","349.3883362000","2623.1750490000","220.5419006000","23.3512115500","1607.2883300000","4886.3227540000","223.2248230000","26.7668914800","5627.4609380000","1971.8590090000","2025-12-30 20:15:31-03","2025-12-30 20:15:32-03",NULL
8567,"28562F612CC4","219.7449799000","12.0817728000","342.9731140000","2613.3750000000","220.1899872000","23.1758155800","1589.6358640000","4843.0830080000","222.6947174000","26.7088508600","5595.0434570000","1982.3808590000","2025-12-30 20:16:02-03","2025-12-30 20:16:02-03",NULL
8568,"28562F612CC4","220.5213470000","12.0019645700","358.0262146000","2602.2846680000","220.9061890000","23.1792068500","1610.8017580000","4853.5273440000","223.2722015000","26.5974063900","5601.4902340000","1929.5750730000","2025-12-30 20:16:32-03","2025-12-30 20:16:32-03",NULL
8569,"28562F612CC4","219.9382629000","11.9793710700","341.7608032000","2597.2231450000","220.3771973000","23.3015613600","1624.3858640000","4866.8002930000","222.3925629000","26.5884609200","5589.6162110000","1900.9348140000","2025-12-30 20:17:02-03","2025-12-30 20:17:03-03",NULL
8570,"28562F612CC4","220.6409149000","12.0484218600","342.7730103000","2621.4289550000","221.0872650000","23.5296459200","1618.7430420000","4939.4838870000","223.0764465000","26.8595752700","5663.0146480000","1927.7866210000","2025-12-30 20:17:33-03","2025-12-30 20:17:33-03",NULL
8575,"28562F612CC4","219.0591736000","20.6609420800","3155.4384770000","3223.5068360000","219.2117767000","42.5351944000","7943.0805660000","4871.3193360000","221.3143005000","44.5218696600","9188.8808590000","-3517.2014160000","2025-12-30 20:18:03-03","2025-12-30 20:18:03-03",NULL
8576,"28562F612CC4","220.8837128000","11.9742612800","369.7323303000","2599.3808590000","220.3856964000","23.1049137100","1606.8349610000","4817.6503910000","223.0754852000","26.5886364000","5598.4672850000","1916.3817140000","2025-12-30 20:18:31-03","2025-12-30 20:18:31-03",NULL
8577,"28562F612CC4","221.9088287000","12.1835641900","397.0007629000","2648.7182620000","221.9793243000","23.0970630600","1554.1420900000","4873.4033200000","224.2733154000","27.3363800000","5757.6538090000","2055.0310060000","2025-12-30 20:19:01-03","2025-12-30 20:19:01-03",NULL
8578,"28562F612CC4","220.0076447000","11.9967231800","375.7753906000","2593.1606450000","220.2183685000","22.6690712000","1604.3959960000","4719.2309570000","222.8801880000","26.3406868000","5519.6791990000","1956.6038820000","2025-12-30 20:19:31-03","2025-12-30 20:19:32-03",NULL
8579,"28562F612CC4","220.1062775000","12.1668186200","371.2494507000","2627.2163090000","220.3248138000","23.0204219800","1600.6240230000","4801.8662110000","222.9941254000","26.7637214700","5598.3857420000","2014.0782470000","2025-12-30 20:20:02-03","2025-12-30 20:20:02-03",NULL
8580,"28562F612CC4","219.9359436000","12.1480703400","364.3546143000","2621.6774900000","220.2054443000","23.1130123100","1638.6409910000","4808.4404300000","222.5551605000","26.6315574600","5568.0424800000","1978.5155030000","2025-12-30 20:20:32-03","2025-12-30 20:20:32-03",NULL
8581,"28562F612CC4","220.4106293000","12.1355133100","367.7079163000","2626.5183110000","220.6334229000","23.1372928600","1601.1824950000","4837.6967770000","223.0827484000","26.8085632300","5620.0029300000","1997.2280270000","2025-12-30 20:21:02-03","2025-12-30 20:21:03-03",NULL
8582,"28562F612CC4","219.8608398000","14.0514164000","1337.0040280000","2761.2607420000","219.9876099000","27.3707256300","3799.6911620000","4660.2583010000","222.2750549000","29.9826355000","6646.8706050000","-6.9634499550","2025-12-30 20:21:32-03","2025-12-30 20:21:33-03",NULL
8583,"28562F612CC4","220.2458191000","12.1173763300","330.3153992000","2625.5195310000","220.7211914000","23.4567508700","1647.8504640000","4899.9248050000","222.8308105000","26.5744991300","5576.9824220000","1941.5937500000","2025-12-30 20:22:03-03","2025-12-30 20:22:03-03",NULL
8584,"28562F612CC4","219.7655487000","12.0777225500","335.0938416000","2608.0957030000","220.1110382000","23.3773403200","1641.9583740000","4866.7905270000","222.2818451000","26.5102272000","5550.5502930000","1926.9741210000","2025-12-30 20:22:31-03","2025-12-30 20:22:31-03",NULL
8586,"28562F612CC4","220.6118774000","12.0528602600","351.9380493000","2609.8879390000","220.5748749000","23.4282341000","1572.4810790000","4910.0595700000","223.0225983000","26.9999713900","5673.0312500000","1957.6938480000","2025-12-30 20:23:01-03","2025-12-30 20:23:01-03",NULL
8587,"28562F612CC4","221.2204590000","12.1913671500","358.4086914000","2643.7050780000","221.0698853000","23.5149059300","1613.2181400000","4927.8857420000","223.4531555000","26.9983806600","5673.7226560000","1987.0632320000","2025-12-30 20:23:31-03","2025-12-30 20:23:32-03",NULL
8588,"28562F612CC4","220.7031097000","12.0905399300","361.5701904000","2614.5163570000","220.1531830000","23.4059391000","1586.6497800000","4877.3105470000","223.0419464000","27.0076465600","5672.4384770000","1963.4508060000","2025-12-30 20:24:01-03","2025-12-30 20:24:02-03",NULL
8591,"28562F612CC4","222.2848358000","12.3118343400","348.0484314000","2680.6887210000","222.3832245000","23.9078350100","1674.7011720000","5029.1030270000","224.5884094000","27.0913810700","5729.2758790000","1971.6712650000","2025-12-30 20:24:32-03","2025-12-30 20:24:32-03",NULL
8593,"28562F612CC4","221.9764557000","12.2491645800","337.2862244000","2669.7927250000","222.5436554000","23.8525486000","1680.9842530000","5020.6625980000","224.4370880000","26.9825325000","5706.3852540000","1962.8430180000","2025-12-30 20:25:02-03","2025-12-30 20:25:03-03",NULL
8595,"28562F612CC4","221.8734894000","12.2001867300","328.4898682000","2658.9997560000","222.2423401000","24.0178394300","1657.9525150000","5060.3100590000","224.2388000000","27.0339450800","5724.7788090000","1927.7208250000","2025-12-30 20:25:32-03","2025-12-30 20:25:33-03",NULL
8597,"28562F612CC4","222.4565125000","12.2458963400","322.2095947000","2673.7292480000","222.5843964000","24.2699871100","1654.5205080000","5125.5566410000","224.7066803000","27.1487121600","5758.4731450000","1932.9973140000","2025-12-30 20:26:03-03","2025-12-30 20:26:03-03",NULL
8601,"28562F612CC4","221.9387817000","12.1400785400","331.2992249000","2647.3815920000","222.1835632000","23.8827686300","1646.4034420000","5031.8398440000","224.2611694000","26.9124679600","5700.0000000000","1924.4709470000","2025-12-30 20:26:33-03","2025-12-30 20:26:33-03",NULL
8602,"28562F612CC4","222.1550751000","12.1879520400","320.8071289000","2660.8818360000","222.6425476000","24.1258964500","1630.9719240000","5104.1977540000","224.4867096000","27.1408996600","5754.9248050000","1935.2043460000","2025-12-30 20:27:01-03","2025-12-30 20:27:01-03",NULL
8603,"28562F612CC4","221.9851990000","12.2139148700","322.4900513000","2665.1818850000","222.6480255000","23.9769096400","1633.1289060000","5069.1752930000","224.4795685000","27.0907306700","5736.3955080000","1956.6387940000","2025-12-30 20:27:31-03","2025-12-30 20:27:31-03",NULL
8604,"28562F612CC4","221.6508484000","12.2545728700","338.5639954000","2670.9785160000","222.0378265000","23.8314170800","1671.0578610000","5008.6928710000","224.0628967000","26.9721736900","5695.9062500000","1965.7850340000","2025-12-30 20:28:01-03","2025-12-30 20:28:02-03",NULL
8607,"28562F612CC4","222.1601868000","12.4461774800","340.3793030000","2712.1342770000","222.3271332000","24.1387004900","1663.8558350000","5086.4541020000","224.5891266000","27.3902187300","5780.1586910000","2034.8610840000","2025-12-30 20:28:32-03","2025-12-30 20:28:32-03",NULL
8608,"28562F612CC4","222.0716553000","12.2283124900","324.2121582000","2670.7937010000","222.3630981000","23.9838733700","1604.5095210000","5073.5180660000","224.3383942000","27.2444324500","5755.7451170000","1999.6110840000","2025-12-30 20:29:02-03","2025-12-30 20:29:02-03",NULL
8609,"28562F612CC4","221.7616882000","12.2202663400","334.7592773000","2661.4958500000","221.9722748000","23.8000659900","1622.4554440000","5014.6088870000","224.2930603000","27.0223140700","5707.3779300000","1979.5874020000","2025-12-30 20:29:32-03","2025-12-30 20:29:33-03",NULL
8619,"28562F612CC4","221.2201691000","12.1885547600","344.9268799000","2646.1828610000","221.5669403000","23.7387790700","1635.8358150000","4985.7998050000","223.9320831000","26.9578418700","5697.5605470000","1930.1005860000","2025-12-30 20:30:02-03","2025-12-30 20:30:03-03",NULL
8621,"28562F612CC4","220.8822327000","12.1625671400","336.0196228000","2640.3598630000","221.1504059000","23.5677890800","1621.1030270000","4940.4399410000","223.6908722000","26.7678089100","5637.1103520000","1959.0344240000","2025-12-30 20:30:33-03","2025-12-30 20:30:33-03",NULL
8622,"28562F612CC4","220.6634064000","12.0843038600","315.8199768000","2623.8820800000","220.5819855000","23.5180435200","1625.9979250000","4907.9775390000","223.0298767000","26.3978595700","5545.6474610000","1921.8726810000","2025-12-30 20:31:01-03","2025-12-30 20:31:01-03",NULL
8623,"28562F612CC4","220.5861206000","12.1503353100","301.4708252000","2642.0305180000","221.0147400000","23.7536430400","1674.7200930000","4966.6845700000","223.2830963000","26.4307384500","5565.0058590000","1917.6680910000","2025-12-30 20:31:31-03","2025-12-30 20:31:31-03",NULL
8624,"28562F612CC4","221.1924744000","12.2359151800","311.9335327000","2665.9985350000","221.6620636000","23.7508354200","1664.3334960000","4985.6279300000","223.5368500000","26.7282543200","5623.7568360000","1968.9064940000","2025-12-30 20:32:01-03","2025-12-30 20:32:02-03",NULL
