"id","numero_serie","tension_r","corriente_r","potencia_a_r","potencia_r_r","tension_s","corriente_s","potencia_a_s","potencia_r_s","tension_t","corriente_t","potencia_a_t","potencia_r_t","temporal_placa","temporal_server","update"
9517,"28562F60A8D8","223.0489044000","15.5324869200","553.0921631000","3413.8193360000","223.7566376000","16.6971664400","558.5140991000","3685.5209960000","226.5210419000","16.4287033100","775.3569946000","3635.1379390000","2025-12-30 19:53:03-03","2025-12-31 05:00:35-03",NULL
9518,"28562F60A8D8","224.3827667000","15.7756395300","577.2211914000","3486.7563480000","225.1844177000","17.0390529600","557.6989136000","3788.1013180000","227.8118591000","16.8420124100","807.6619873000","3746.5800780000","2025-12-30 19:53:38-03","2025-12-31 05:00:35-03",NULL
9519,"28562F60A8D8","223.9950104000","15.6891565300","571.3344116000","3462.3117680000","224.0033417000","16.8653297400","563.4348755000","3726.0495610000","227.1421509000","16.6400604200","790.4710083000","3692.7902830000","2025-12-30 19:54:01-03","2025-12-31 05:00:35-03",NULL
9520,"28562F60A8D8","224.6829224000","15.8716325800","585.6447754000","3512.0654300000","225.4008484000","17.0421714800","561.6397705000","3792.3759770000","228.0140076000","16.8892211900","798.3781128000","3763.4472660000","2025-12-30 19:54:31-03","2025-12-31 05:00:35-03",NULL
9521,"28562F60A8D8","225.4006195000","15.9385604900","593.7434692000","3536.5380860000","226.0077820000","17.1296882600","577.2714233000","3819.4831540000","228.4714508000","16.9456119500","814.4996338000","3780.2321780000","2025-12-30 19:55:07-03","2025-12-31 05:00:36-03",NULL
9522,"28562F60A8D8","225.1372986000","15.9311342200","584.2190552000","3532.5998540000","225.5826874000","17.0049572000","587.0209351000","3783.0744630000","228.0669556000","16.7934532200","793.8602905000","3742.8857420000","2025-12-30 19:55:32-03","2025-12-31 05:00:36-03",NULL
9523,"28562F60A8D8","226.2544250000","16.1616935700","597.4785156000","3600.8776860000","226.4960480000","17.3696346300","588.1413574000","3880.9685060000","229.0473175000","17.1651477800","826.0459595000","3838.9599610000","2025-12-30 19:56:02-03","2025-12-31 05:00:36-03",NULL
9524,"28562F60A8D8","226.0707397000","16.1868991900","586.5350952000","3606.4492190000","226.5717468000","17.2590713500","587.7377930000","3858.2277830000","229.0002594000","17.0614242600","790.9738770000","3822.3557130000","2025-12-30 19:56:33-03","2025-12-31 05:00:36-03",NULL
9525,"28562F60A8D8","225.7938385000","16.0978603400","578.0271606000","3582.5681150000","226.2368011000","17.2455101000","578.1638794000","3849.6965330000","228.3289642000","16.9941749600","795.4483032000","3793.0278320000","2025-12-30 19:57:03-03","2025-12-31 05:00:36-03",NULL
9526,"28562F60A8D8","226.1591492000","16.0452861800","587.4207153000","3575.0385740000","226.4746246000","17.1943588300","580.7150269000","3842.7167970000","228.6701965000","16.9678497300","803.5886230000","3791.7539060000","2025-12-30 19:57:31-03","2025-12-31 05:00:37-03",NULL
9527,"28562F60A8D8","226.0905457000","16.0906200400","569.0776978000","3587.2185060000","226.4761200000","17.2227859500","593.0001831000","3847.4702150000","229.0008392000","16.9039592700","793.6984253000","3784.9162600000","2025-12-30 19:58:01-03","2025-12-31 05:00:37-03",NULL
9528,"28562F60A8D8","226.5043488000","16.1535663600","575.8331909000","3607.0957030000","226.7652435000","17.2733478500","602.9075317000","3862.1938480000","229.3177490000","16.9506816900","799.9338379000","3799.5407710000","2025-12-30 19:58:32-03","2025-12-31 05:00:37-03",NULL
9529,"28562F60A8D8","226.0764465000","16.1532974200","565.9675903000","3601.9904790000","226.2712097000","17.2728958100","601.0783081000","3854.2585450000","228.7472382000","16.8994598400","797.1423340000","3778.8708500000","2025-12-30 19:59:02-03","2025-12-31 05:00:37-03",NULL
9530,"28562F60A8D8","227.3457642000","16.5008945500","573.0765991000","3701.5681150000","228.1069794000","17.7149524700","607.5914917000","3986.8149410000","230.0260162000","17.3239688900","815.4206543000","3896.4194340000","2025-12-30 19:59:32-03","2025-12-31 05:00:38-03",NULL
9531,"28562F60A8D8","227.0171356000","16.2672214500","584.4011841000","3640.3955080000","227.2548065000","17.4057006800","597.4662476000","3902.1191410000","229.4296570000","17.1013050100","807.1569214000","3835.4143070000","2025-12-30 20:00:03-03","2025-12-31 05:00:38-03",NULL
9532,"28562F60A8D8","225.9246368000","15.9835834500","582.9649048000","3557.5314940000","226.3237305000","17.0258216900","586.3195801000","3799.8815920000","228.3168182000","16.7875328100","778.1995239000","3748.3466800000","2025-12-30 20:00:33-03","2025-12-31 05:00:38-03",NULL
9533,"28562F60A8D8","225.5106049000","16.0220260600","569.8829956000","3561.7812500000","225.8438110000","17.1448822000","592.4554443000","3818.5256350000","227.9234619000","16.7972812700","794.0834961000","3741.1855470000","2025-12-30 20:01:06-03","2025-12-31 05:00:38-03",NULL
9534,"28562F60A8D8","225.2587738000","16.0552024800","579.4458618000","3564.1213380000","226.0587463000","17.0289745300","599.2540283000","3794.9033200000","228.1177673000","16.7490005500","768.1984253000","3738.9479980000","2025-12-30 20:01:31-03","2025-12-31 05:00:38-03",NULL
9535,"28562F60A8D8","227.7394867000","16.5087413800","577.4547729000","3708.1530760000","227.9597321000","17.6051216100","609.5808105000","3957.3110350000","230.0893250000","17.2550640100","807.2558594000","3882.3781740000","2025-12-30 20:02:01-03","2025-12-31 05:00:39-03",NULL
9536,"28562F60A8D8","226.5408478000","16.2777137800","591.0667114000","3632.8750000000","227.2375488000","17.2570266700","597.4779053000","3865.5666500000","229.3641052000","17.0276832600","775.4112549000","3821.9665530000","2025-12-30 20:02:32-03","2025-12-31 05:00:39-03",NULL
9537,"28562F60A8D8","222.2738495000","15.4492416400","569.7926636000","3380.4494630000","222.7451782000","16.3476276400","584.8878784000","3586.2219240000","225.5262909000","16.1375026700","747.5214233000","3557.9509280000","2025-12-30 20:03:02-03","2025-12-31 05:00:39-03",NULL
9538,"28562F60A8D8","222.3025818000","15.4934701900","573.4935303000","3389.9306640000","222.8543091000","16.4617137900","586.9157104000","3612.3830570000","225.5841980000","16.2330856300","759.4931641000","3577.2150880000","2025-12-30 20:03:33-03","2025-12-31 05:00:39-03",NULL
9539,"28562F60A8D8","222.1277618000","15.3759603500","574.7286987000","3361.1376950000","222.3117828000","16.3316898300","567.3512573000","3577.9733890000","224.7159882000","16.1422691300","755.3859253000","3543.6730960000","2025-12-30 20:04:03-03","2025-12-31 05:00:39-03",NULL
9540,"28562F60A8D8","221.1979218000","15.1769847900","579.8701782000","3301.6628420000","221.6551666000","16.0216903700","559.5112915000","3500.1298830000","223.9758453000","15.9138145400","731.3804321000","3485.2897950000","2025-12-30 20:04:36-03","2025-12-31 05:00:40-03",NULL
9541,"28562F60A8D8","222.3896790000","15.4439363500","591.0002441000","3377.7900390000","223.0527649000","16.3473739600","568.4009399000","3593.5695800000","225.3798523000","16.2554760000","749.6331787000","3582.0356450000","2025-12-30 20:05:01-03","2025-12-31 05:00:40-03",NULL
9542,"28562F60A8D8","222.8838348000","15.4544677700","570.1878052000","3391.1340330000","223.3266296000","16.6644134500","552.2355957000","3671.9262700000","225.7800293000","16.4506588000","793.6846924000","3623.7377930000","2025-12-30 20:05:31-03","2025-12-31 05:00:40-03",NULL
9543,"28562F60A8D8","223.0537567000","15.4929037100","573.6463623000","3401.6682130000","222.9715576000","16.6515789000","576.4303589000","3629.4343260000","225.8222198000","16.4433021500","785.3800659000","3623.9475100000","2025-12-30 20:06:02-03","2025-12-31 05:00:40-03",NULL
9544,"28562F60A8D8","223.0010986000","15.4098749200","556.1493530000","3385.4321290000","223.3866119000","16.5602493300","554.3840332000","3649.2233890000","225.8597107000","16.3026409100","775.4846191000","3595.1799320000","2025-12-30 20:06:32-03","2025-12-31 05:00:40-03",NULL
9545,"28562F60A8D8","222.6427460000","15.5168066000","558.8235474000","3403.6484380000","223.0671844000","16.4569492300","568.0130615000","3618.5405270000","225.8042450000","16.2498188000","738.3577881000","3589.7343750000","2025-12-30 20:07:03-03","2025-12-31 05:00:41-03",NULL
9546,"28562F60A8D8","221.5602112000","15.3380222300","568.6522827000","3345.5715330000","221.9954224000","16.1824436200","571.6112061000","3539.4658200000","224.8219452000","16.0269050600","728.3977661000","3525.2585450000","2025-12-30 20:07:33-03","2025-12-31 05:00:41-03",NULL
9547,"28562F60A8D8","222.0703583000","15.4137563700","572.9541016000","3369.1608890000","222.5491028000","16.2974376700","582.0798950000","3571.9023440000","225.2648926000","16.1064319600","740.3111572000","3547.6083980000","2025-12-30 20:08:01-03","2025-12-31 05:00:41-03",NULL
9548,"28562F60A8D8","222.6882477000","15.5281410200","572.8713379000","3404.0598140000","223.4461212000","16.4925575300","583.9970093000","3630.0454100000","225.6316223000","16.2422847700","752.2770386000","3582.1728520000","2025-12-30 20:08:31-03","2025-12-31 05:00:41-03",NULL
9549,"28562F60A8D8","222.8163452000","15.4838838600","584.3068237000","3394.4125980000","222.7531281000","16.4423866300","570.2439575000","3609.3576660000","225.3671417000","16.2807235700","762.7241211000","3584.1958010000","2025-12-30 20:09:01-03","2025-12-31 05:00:41-03",NULL
9550,"28562F60A8D8","221.7060547000","15.4299593000","569.8804321000","3367.4418950000","222.3916779000","16.3571796400","587.5966187000","3581.7814940000","224.9630585000","16.1083641100","747.1055908000","3541.7927250000","2025-12-30 20:09:32-03","2025-12-31 05:00:42-03",NULL
9551,"28562F60A8D8","222.0549316000","15.4325351700","582.8790283000","3371.5795900000","222.3663177000","16.2503280600","581.3355713000","3558.4028320000","224.5430756000","16.0822029100","733.4107056000","3531.5236820000","2025-12-30 20:10:10-03","2025-12-31 05:00:42-03",NULL
9552,"28562F60A8D8","222.6437073000","15.3859252900","569.2278442000","3372.8962400000","222.5255127000","16.3376579300","568.6740723000","3583.2922360000","224.9372101000","16.1141948700","752.0675659000","3541.7211910000","2025-12-30 20:10:32-03","2025-12-31 05:00:42-03",NULL
9553,"28562F60A8D8","222.8997192000","15.5240926700","582.2719116000","3404.9987790000","222.7261505000","16.4233398400","573.0137939000","3603.9489750000","225.0871735000","16.2543659200","749.9686279000","3575.7788090000","2025-12-30 20:11:03-03","2025-12-31 05:00:42-03",NULL
9554,"28562F60A8D8","222.2982330000","15.5819568600","565.3471680000","3412.0795900000","222.9113770000","16.4941959400","600.6933594000","3619.6052250000","225.6035614000","16.1902618400","748.3706665000","3571.1501460000","2025-12-30 20:11:31-03","2025-12-31 05:00:42-03",NULL
9555,"28562F60A8D8","222.1846924000","15.4220953000","580.9987183000","3371.0361330000","222.7021484000","16.3051109300","571.4270630000","3576.9885250000","224.7617645000","16.1703643800","743.6104126000","3551.3144530000","2025-12-30 20:12:01-03","2025-12-31 05:00:43-03",NULL
9556,"28562F60A8D8","222.2334747000","15.4326477100","574.2474365000","3375.6311040000","222.7284698000","16.3366470300","577.5408325000","3584.5029300000","224.9577026000","16.1340255700","740.7833862000","3548.8955080000","2025-12-30 20:12:31-03","2025-12-31 05:00:43-03",NULL
9557,"28562F60A8D8","222.3170471000","15.5972623800","576.4280396000","3413.7077640000","222.6969452000","16.4679374700","593.2369385000","3611.1818850000","225.1030426000","16.2420902300","746.1515503000","3575.2873540000","2025-12-30 20:13:02-03","2025-12-31 05:00:43-03",NULL
9558,"28562F60A8D8","223.2967682000","15.7014913600","561.3020020000","3455.3046880000","223.6460571000","16.6947917900","589.0042114000","3678.8884280000","225.9581604000","16.3749790200","760.6077881000","3616.8291020000","2025-12-30 20:13:32-03","2025-12-31 05:00:43-03",NULL
9559,"28562F60A8D8","222.6216583000","15.5464687300","556.8727417000","3409.8105470000","223.3671417000","16.6339187600","590.8263550000","3659.5898440000","225.6945343000","16.2680110900","771.7692261000","3585.0754390000","2025-12-30 20:14:02-03","2025-12-31 05:00:43-03",NULL
9560,"28562F60A8D8","221.9098358000","15.4279041300","558.5772705000","3372.5493160000","222.4422913000","16.3752899200","590.2154541000","3587.1679690000","224.6052856000","16.0275917100","745.2369385000","3518.4216310000","2025-12-30 20:14:33-03","2025-12-31 05:00:44-03",NULL
9561,"28562F60A8D8","222.3085938000","15.5269470200","557.7071533000","3400.8532710000","222.8070374000","16.5477447500","595.1737061000","3630.3168950000","225.0885773000","16.1489582100","759.2932129000","3550.0920410000","2025-12-30 20:15:21-03","2025-12-31 05:00:44-03",NULL
9562,"28562F60A8D8","221.5645905000","15.3271455800","557.7991333000","3344.8107910000","221.9141998000","16.2499351500","583.2669678000","3551.3820800000","224.6682281000","15.9517498000","740.4799194000","3502.8703610000","2025-12-30 20:15:31-03","2025-12-31 05:00:44-03",NULL
9563,"28562F60A8D8","221.3570404000","15.2299766500","557.7446289000","3319.3940430000","221.5118256000","16.1638965600","573.8555298000","3526.6657710000","224.1401978000","15.8741006900","740.9305420000","3476.2978520000","2025-12-30 20:16:01-03","2025-12-31 05:00:44-03",NULL
9564,"28562F60A8D8","221.9650726000","15.4799051300","554.3612671000","3385.3100590000","222.4356079000","16.4715576200","597.0958862000","3606.6110840000","224.9827881000","16.0863018000","753.2035522000","3535.5834960000","2025-12-30 20:16:32-03","2025-12-31 05:00:44-03",NULL
9565,"28562F60A8D8","221.2141113000","15.3110294300","551.9470825000","3336.6103520000","221.3425903000","16.2005252800","586.3550415000","3530.5354000000","223.6670227000","15.8379306800","731.2587891000","3462.7873540000","2025-12-30 20:17:02-03","2025-12-31 05:00:45-03",NULL
9566,"28562F60A8D8","221.5315704000","15.3299074200","550.2555542000","3345.9824220000","221.6928711000","16.2534656500","588.0756226000","3547.9211430000","224.0164948000","15.8775024400","738.6243896000","3475.9985350000","2025-12-30 20:17:42-03","2025-12-31 05:00:45-03",NULL
9567,"28562F60A8D8","221.7465363000","15.3288116500","548.2976685000","3348.7585450000","221.9524994000","16.3143215200","589.9143677000","3564.0568850000","224.3117828000","15.9020757700","746.8428345000","3483.1845700000","2025-12-30 20:18:03-03","2025-12-31 05:00:45-03",NULL
9568,"28562F60A8D8","222.0131531000","15.4102973900","542.0493164000","3371.4836430000","223.0054169000","16.5450897200","597.2083130000","3631.8420410000","225.1526642000","16.0774402600","768.6242676000","3532.0878910000","2025-12-30 20:18:33-03","2025-12-31 05:00:45-03",NULL
9569,"28562F60A8D8","222.8350525000","15.5391998300","522.4142456000","3416.7482910000","223.8621979000","16.8320045500","595.6666870000","3709.8850100000","225.8962555000","16.2836475400","785.5426636000","3588.6188960000","2025-12-30 20:19:01-03","2025-12-31 05:00:45-03",NULL
9570,"28562F60A8D8","221.1395569000","15.1366787000","568.3104248000","3293.1713870000","221.3710938000","16.1171741500","572.8142090000","3513.7998050000","224.1067657000","15.8850345600","754.5682983000","3475.0390630000","2025-12-30 20:19:31-03","2025-12-31 05:00:46-03",NULL
9571,"28562F60A8D8","221.2650146000","15.2031278600","564.9675903000","3310.2802730000","221.6226196000","16.1906280500","562.5367432000","3535.3139650000","224.1066742000","15.9701023100","747.6642456000","3495.3618160000","2025-12-30 20:20:02-03","2025-12-31 05:00:46-03",NULL
9572,"28562F60A8D8","221.1192932000","15.3361024900","574.4896851000","3336.3376460000","221.5821075000","16.2824592600","581.6708374000","3552.3239750000","224.1902618000","16.0575256300","752.5662231000","3515.9433590000","2025-12-30 20:20:32-03","2025-12-31 05:00:46-03",NULL
9573,"28562F60A8D8","221.4647980000","15.3366251000","554.2739258000","3345.7097170000","221.8083038000","16.3598461200","577.4443970000","3574.5231930000","224.4235535000","16.0476341200","753.9190674000","3517.1291500000","2025-12-30 20:21:02-03","2025-12-31 05:00:46-03",NULL
9574,"28562F60A8D8","221.6505280000","15.3162651100","562.1945190000","3342.2785640000","221.8025360000","16.2659072900","576.0086060000","3553.1958010000","224.3354950000","15.9888315200","744.9163818000","3504.0285640000","2025-12-30 20:21:33-03","2025-12-31 05:00:47-03",NULL
